DATA_COMMENTO;CODICE_PRODOTTO;NOME_PRODOTTO;CATEGORIA_PRODOTTO;SITO_ORIGINE;RATING_ORIGINALE;TESTO_COMMENTO;ID_PRODOTTO;SITO_ECOMMERCE;TESTO_ORIGINALE
2020-10-22;;Palazzo della Torre - Veronese IGT;;;4.0;;AG-PATO-ROVE-CF-01;Vivino;Very fruity with lot of Ripasso style. Red fresh berry and raisin plum raspberry vanilla and spices. Very good made and cheap. 
2022-06-19;;Palazzo della Torre - Veronese IGT;;;4.3;;AG-PATO-ROVE-CF-01;Vivino;An enduring favorite. So much of what is great about Amarone, but has what you want from a less soft Italian at the same time
2025-01-16;;Palazzo della Torre - Veronese IGT;;;4.1;;AG-PATO-ROVE-CF-01;Vivino;oak cherry earthy blackberry allspice coriander  High alcohol, medium acid  Nice smooth finish.  Very enjoyable  Great qpr  Will buy again
2025-01-12;;Palazzo della Torre - Veronese IGT;;;4.1;;AG-PATO-ROVE-CF-01;Vivino;Earthy with oak and tobacco notes. Bold with a dry finish. Lots of sediment on the last pour. Medium tannins and a deep ruby color.
2024-03-15;;Palazzo della Torre - Veronese IGT;;;4.0;;AG-PATO-ROVE-CF-01;Vivino;Went great with the burger at One Flew South (ATL) nice red blend, slightly tart, blackberry, cherry, pretty smooth, medium body
2023-03-25;;Palazzo della Torre - Veronese IGT;;;4.0;;AG-PATO-ROVE-CF-01;Vivino;Earthy and smoke hint of berry and brisk tannins. Pleasant and even better with food (rare for me personally). Delightful find 
2021-12-29;;Palazzo della Torre - Veronese IGT;;;4.0;;AG-PATO-ROVE-CF-01;Vivino;Sweet Strawberry, raisin, prune, light vanilla. Just a hint of sweetness from raisinated grapes. Medium+ acidity with a good finish.
2021-07-30;;Palazzo della Torre - Veronese IGT;;;4.0;;AG-PATO-ROVE-CF-01;Vivino;Raisins, oak, balsamic and mushrooms. Interesting all the way with an old world aged feel. This will start a conversation! 2017
2021-04-11;;Palazzo della Torre - Veronese IGT;;;4.0;;AG-PATO-ROVE-CF-01;Vivino;Ruby red with purple hues. Velvety texture with raisins, vanilla, black pepper, cloves. A chew of cigar. Great balance and complexity. 
2021-05-03;;Palazzo della Torre - Veronese IGT;;;4.0;;AG-PATO-ROVE-CF-01;Vivino;3.9 pts Taste nose : oak leather chocolate Color : purple bold Taste : almost sweet but not, a bit pepper landing, finish good tannic
2018-01-17;;Palazzo della Torre - Veronese IGT;;;4.0;;AG-PATO-ROVE-CF-01;Vivino;Tart, and dry oakiness. Dusty and medium bodied, lowish tannins.  EDIT: opened up a bit the next day. Nice, rich cherry flavor, medium full body.
2018-01-11;;Palazzo della Torre - Veronese IGT;;;4.0;;AG-PATO-ROVE-CF-01;Vivino;Med to high acidity with heavy legs.  Dried blackberries, kola, black pepper, black cherries with tannins being countered by the sugar. Makes for a decent bar offering.
2019-05-02;;Palazzo della Torre - Veronese IGT;;;4.0;;AG-PATO-ROVE-CF-01;Vivino;Violet in the glass with a sweet aroma.  Cherry and plum on the palate with a nice peppery spice.  It was good with pasta and interesting on its own too
2023-07-10;;Palazzo della Torre - Veronese IGT;;;4.0;;AG-PATO-ROVE-CF-01;Vivino;Medium tannins, licorice, grape tomatoes like tartness, some cherry and light tobacco, easy to drink and went really well with some Havarti cheese I had
2024-11-19;;Palazzo della Torre - Veronese IGT;;;4.1;;AG-PATO-ROVE-CF-01;Vivino;2020 vintage Medium ruby color Cedar oak blackberry nose Dry oaky, plum, Medium-highhigh acidity, Medium-highhigh tannin finish Mariage with bulgogi
2021-04-01;;Palazzo della Torre - Veronese IGT;;;4.0;;AG-PATO-ROVE-CF-01;Vivino;A full bodied Valpollicella classic. Plum and cherry explosion with cocoa and pepper on the end. Beautifully balanced expression of the corvina grape. This is a real winner! 
2020-04-10;;Palazzo della Torre - Veronese IGT;;;4.0;;AG-PATO-ROVE-CF-01;Vivino;Tasted at the CAL-ITAL Summer WineFest at the Golden Nugget Casino in Atlantic City, on Aug 29, 2015. A great wine festival presenting just a small pinch of California & Italian wines. 
2025-09-10;;Palazzo della Torre - Veronese IGT;;;4.0;;AG-PATO-ROVE-CF-01;Vivino;Nice deep purple Italian red. Musty blueberry blackberry nose. Still has all the caramel and raisin notes but they more muted. Medium plus body and acid. Solid tannins and an excellent wine!
2021-12-12;;Palazzo della Torre - Veronese IGT;;;4.0;;AG-PATO-ROVE-CF-01;Vivino;I have to revise my previous opinion. This bottle is much better. Or I am much better.  Corvina coming through in spades. Finish remains medium long, but that dies not spoil the fun. 
2021-06-09;;Palazzo della Torre - Veronese IGT;;;4.0;;AG-PATO-ROVE-CF-01;Vivino;My wife and both love this wine. Concentrated but not overbearing, great with food or on its own. Lotta earth, almost barnyard, dark fruits and plum on the nose. One of the best under $20 wines IMO
2024-01-03;;Palazzo della Torre - Veronese IGT;;;4.0;;AG-PATO-ROVE-CF-01;Vivino;Made of 100% Corvina (one of the main grapes in Amarone) from Venetian regional of Northern Italy.   Somewhat raisiny, some chocolate, earthy, with moderate body and tannins, very nice.
2020-09-14;;Palazzo della Torre - Veronese IGT;;;4.0;;AG-PATO-ROVE-CF-01;Vivino;Huge wine, nice balanced tannins, and a great buy for the price! Red Fruit like Cherry, Raspberry, and raisin. Oak, Baking Spices, and Vanilla add texture and dynamics.
2019-09-11;;Palazzo della Torre - Veronese IGT;;;4.0;;AG-PATO-ROVE-CF-01;Vivino;Unfortunately, I don’t have the vintage...why do Restaurants leave that off the menu?!?! But I’m drinking this at an Italian Restaurant inside Chicago’s O’Hare Airport. Smooth but dark and rich - baby Amarone fits the bill as it has all the hallmarks but is much more subtle and smooth.
2025-02-16;;Palazzo della Torre - Veronese IGT;;;4.0;;AG-PATO-ROVE-CF-01;Vivino;Full body, high acid, high tannin, dry  Nose is blackberry, vanilla, cocoa  Palate is cherry, leather, cedar  Long finish, not the most complex, great food wine  Edit: changing this to a 4 after an hour of decanting. Becomes much more open with some nice spice on the nose. Well rounded. Great value at $20
2025-05-27;;Palazzo della Torre - Veronese IGT;;;4.0;;AG-PATO-ROVE-CF-01;Vivino;Valpolicella always delivers. This Allegrini entry level wine was quite good. We were excited to find it on the French island of St Barths after a week of Bordeaux. Good aroma (gets better with time) of dried fruit, subtle raisin and butterscotch, and nice medium bodied wine.  Ideally paired with our Carbonara and Margherita pizza.  Wife rated this as 3.9…but I’m going with a 4.0.   La Casina, 2025, St Barths.
2021-03-25;;Palazzo della Torre - Veronese IGT;;;4.0;;AG-PATO-ROVE-CF-01;Vivino;Best way to think of this is like a baby Amarone - 30% dried grapes and  70% fresh grapes.  A blend of 4 grapes from a single vineyard there’s lots of dried fruit - raspberry and cherry - and some vanilla.  The palate is much richer with more dark cherry, liquorice and cedar. It’s so smooth but you up want to pair this with food. Would go with a lot and went really well with risotto!  Bumped to 4 for the value for money! 
2021-11-02;;Palazzo della Torre - Veronese IGT;;;4.0;;AG-PATO-ROVE-CF-01;Vivino;Dry red wine made from a blend of grapes 70% Corvina, 25% Rondinella, 5% Sangiovese, grown in Valpolicella, in the Veneto region of Italy. Fermented using the ripasso method.  Aged in used French oak for 15 months.  Taste like, lovely rose petal aromas with dried black cherry, tobacco and grace notes of dried herbs and black pepper with a ripe, velvety texture. Very consistent and delicious, over delivers. 
2020-12-18;;Palazzo della Torre - Veronese IGT;;;4.0;;AG-PATO-ROVE-CF-01;Vivino;"Super smooth. Light, fruity and very drinkable. I don't normally notice the aromas on pouring but the smell of cherry hit me instantly. Looks quite heavyweight on pouring yet light and fruity on the palette. Reviews mention all sorts of tastes going off but it's mainly cherry, vanilla and a hint of tobacco for me.   Overall very pleasant. What I call a ""safe"" wine. One to please many people's tastes. This won't be my last. Rating for a 2016."
2016-10-09;;Palazzo della Torre - Veronese IGT;;;4.0;;AG-PATO-ROVE-CF-01;Vivino;A nose of cherry  smoke and oak make this eligible as a fantastic men's cologne, never mind a wine. Well balanced and potent, this is dry, fruity, and unmistakably Italian. Pair with strong cheese pasta dish for an authentic experience.
2025-07-10;;Palazzo della Torre - Veronese IGT;;;4.0;;AG-PATO-ROVE-CF-01;Vivino;This punches above its weight class… $15 at Costco. Almost tastes like a baby amarone.. drank and while adding some to my tomato sauce for chicken parm. Great value and of course an excellent producer
2022-11-18;;Palazzo della Torre - Veronese IGT;;;4.1;;AG-PATO-ROVE-CF-01;Vivino;Only had 1 glass in Vintage wine bar in Athens. Chosen by the sommelier who listened to my preferences and offered this. Light, fruity, smooth, very delicious! Paid €10 a glass so I'm glad to see it's highly rated
2024-04-27;;Palazzo della Torre - Veronese IGT;;;4.1;;AG-PATO-ROVE-CF-01;Vivino;Complex and grippy, heavily blackcurrant scented on the nose and palate with raisin, balsamic, oak and chocolate coming in through the finish with green notes (?blackberry leaf ?), mouth puckering at first but eases into a rich and rewarding glass.
2020-06-25;;Palazzo della Torre - Veronese IGT;;;4.0;;AG-PATO-ROVE-CF-01;Vivino;Hard to beat for the price. It has freshness and crunchy juicy fruit like cherry and pomegranate with some damp earthiness and vanilla blueberry muffins. Some pyrazines but very minor. Fine but grippy tannins. 
2023-12-08;;Palazzo della Torre - Veronese IGT;;;4.2;;AG-PATO-ROVE-CF-01;Vivino;Amazing with beef stew. So smooth, like velvet. Cherry, cola, chocolate, oak, vanilla, hint of soft ripe strawberry. Then there’s a lovely bitter orange note too. This is more prominent when without food. I love it. Bet it would age amazingly
2021-11-30;;Palazzo della Torre - Veronese IGT;;;4.0;;AG-PATO-ROVE-CF-01;Vivino;Very nice surprise!! In overall as usual, it s the thing you expect the less that come with the most impressive surprises Very well balanced wine, nice acidity, lots of clove, dry fruits Will match many pasta dishes as well as meats 
2025-12-10;;Palazzo della Torre - Veronese IGT;;;4.2;;AG-PATO-ROVE-CF-01;Vivino;The nose opens with ripe red and black fruits, cherry and plum, alongside chocolate and black pepper. The palate mirrors those ripe fruits, enriched by chocolate, vanilla, coffee, subtle oak, black pepper and a touch of purple floral notes. The acidity is well balanced, with a gentle sweetness from the appassimento method adding depth. Good complexity, solid body.
2023-11-30;;Palazzo della Torre - Veronese IGT;;;4.0;;AG-PATO-ROVE-CF-01;Vivino;Red ruby color, on the nose vanilla, black pepper and cloves and mostly raisined grapes !! On the palate it is velvety, with soft tannins low acidity and a long finish, one of the best wines I can find in Qatar.
2022-09-01;;Palazzo della Torre - Veronese IGT;;;4.0;;AG-PATO-ROVE-CF-01;Vivino;Cherry oak on the nose, all dark fruit and a leather tone to it. A little earthy on the palatte. Great to pair with high protein foods. Age worthy, will improve with time. You have to try maybe you can buy again.   *   *   *   *   *   *   *   *   *   *   *   *  Score Based on my New Point System Scale. (85-100 points)  Final Score - 90.5
2025-12-01;;Palazzo della Torre - Veronese IGT;;;4.1;;AG-PATO-ROVE-CF-01;Vivino;A wine right on point for the money! Only 15.99 at total wine, this corvina grape is actually quite delicious! First time I bought it was 11/24. We opened it 2 days later on 11/26 to try along side a Sonoma Pinot Noir. This was definitely deeper and dark compares to the Pinot but it is still very much enjoyable! We liked it so much that we bought another bottle to enjoy on 11/28 with the honey ham for the day after Thanksgiving dinner.Notes of dark chocolate, earth, leather, dark berries, oak, tobacco, plum,&smoke
2023-03-17;;Palazzo della Torre - Veronese IGT;;;4.3;;AG-PATO-ROVE-CF-01;Vivino;Smoky, garlic, on the nose truffle/cured meats, balanced with sweet and clear fruit like pomegranate and strawberry velvety and butter  No bite smooth finish easy to drink medium body  Sooo good with smoky food, black rice arancini at the Hilton 
2021-12-17;;Palazzo della Torre - Veronese IGT;;;4.0;;AG-PATO-ROVE-CF-01;Vivino;Earthy, woody aroma that's somewhat intense. A touch of stewed black fruits or raisin. Opens up on the palette with surprising acidity given the aroma. Really interesting, and tempting to drink the whole bottle
2019-04-12;;Palazzo della Torre - Veronese IGT;;;4.0;;AG-PATO-ROVE-CF-01;Vivino;Deep flavor. High tannins but well balanced with a long finish. Not much in the nose. Not smokey. Sweet black fruits 
2022-02-24;;Palazzo della Torre - Veronese IGT;;;4.0;;AG-PATO-ROVE-CF-01;Vivino;Lighter in taste than it looks. Medium to dry but ends with a smooth finish. Hint of cherry. Great price. Consistently good wine. 
2015-08-01;;Palazzo della Torre - Veronese IGT;;;4.0;;AG-PATO-ROVE-CF-01;Vivino;Excellent. Wonderfully plummy nose. Berries, plums in the mouth. Light tannins. Silky looooong finish.
2022-02-13;;Palazzo della Torre - Veronese IGT;;;4.0;;AG-PATO-ROVE-CF-01;Vivino;A delicious wine at a great value. Soft with notes of ripe fruit, oak, and a hint of spice. Ready to drink!
2025-03-04;;Palazzo della Torre - Veronese IGT;;;4.0;;AG-PATO-ROVE-CF-01;Vivino;Really opened up since laste bottle, plum and exotic spice. Tannins really smoothed out with cherry and prune finish. Nice !
2022-04-06;;Palazzo della Torre - Veronese IGT;;;4.1;;AG-PATO-ROVE-CF-01;Vivino;Deep ruby love. Boysenberry, blueberry and blackberry. Red currants. Tobacco. Mineral. Woody. Herbal. Dry. Acidic.
2015-05-17;;Palazzo della Torre - Veronese IGT;;;4.0;;AG-PATO-ROVE-CF-01;Vivino;Great Italian blend. Goes perfect with homemade pizza tonight! I'm getting notes of dried cherries and blackberries
2022-01-21;;Palazzo della Torre - Veronese IGT;;;4.0;;AG-PATO-ROVE-CF-01;Vivino;Cola-colored Italian intrigue. Good, quality red blend with bits of vanilla, oak, and earthy qualities.  Very good value and flavor!
2025-06-10;;Palazzo della Torre - Veronese IGT;;;4.0;;AG-PATO-ROVE-CF-01;Vivino;Great balance in nose, leather, blackcurrant, pepper, oak, in palate long finish of drak fruits and burnt wood...excellent wine.
2022-01-03;;Palazzo della Torre - Veronese IGT;;;4.0;;AG-PATO-ROVE-CF-01;Vivino;sweet berries , blackcurrant , leather , earthy , bouquet . taste of black pepper , mid to full bodies 
2025-04-20;;Palazzo della Torre - Veronese IGT;;;4.4;;AG-PATO-ROVE-CF-01;Vivino;Nose plums, oak and vanilla with a hint of smoke. Palate leans into more tart cherry. Not very tannic, but smooth and full bodied
2021-10-04;;Palazzo della Torre - Veronese IGT;;;4.0;;AG-PATO-ROVE-CF-01;Vivino;Very soft and smooth on the palate. Earthy and mushroom nose. Nice tannins and dry fruits on the palate. Would buy again. 
2018-04-29;;Palazzo della Torre - Veronese IGT;;;4.0;;AG-PATO-ROVE-CF-01;Vivino;Excellent especially for price.  Complex with earthy tobacco notes, dark berry, spice, raisin and sweet tobacco.  
2020-07-30;;Palazzo della Torre - Veronese IGT;;;4.0;;AG-PATO-ROVE-CF-01;Vivino; cherry oak earthy
2019-06-01;;Palazzo della Torre - Veronese IGT;;;4.0;;AG-PATO-ROVE-CF-01;Vivino;So enjoyable. Need to verbalize better soon!!! This was smooth and well rounded 
2023-05-27;;Palazzo della Torre - Veronese IGT;;;4.0;;AG-PATO-ROVE-CF-01;Vivino;Earth / Maine 
2020-03-29;;Palazzo della Torre - Veronese IGT;;;4.0;;AG-PATO-ROVE-CF-01;Vivino;  raisin, pepper, oak
2021-09-19;;Palazzo della Torre - Veronese IGT;;;4.0;;AG-PATO-ROVE-CF-01;Vivino;Cherry, red fruit, licorice, nice acidity, fruity and jammy 
2022-05-12;;Palazzo della Torre - Veronese IGT;;;4.0;;AG-PATO-ROVE-CF-01;Vivino;3.75. Very nice, bold, big body. Plum and raisin which was unexpected 
2023-08-18;;Palazzo della Torre - Veronese IGT;;;4.0;;AG-PATO-ROVE-CF-01;Vivino;Not too sweet not to dry, raisins, tobacco,dry fruit, nice wine for the price
2023-06-01;;Palazzo della Torre - Veronese IGT;;;4.0;;AG-PATO-ROVE-CF-01;Vivino;Full rich wine. Could almost be Aussie Heaviest red yet Verona locanda risotto 
2025-06-22;;Palazzo della Torre - Veronese IGT;;;4.1;;AG-PATO-ROVE-CF-01;Vivino;cherry oak earthy plum raisin leather chocolate
2022-11-19;;Palazzo della Torre - Veronese IGT;;;4.0;;AG-PATO-ROVE-CF-01;Vivino;Rich, ripe fruit. With food more layers and depth emerge.
2020-06-05;;Palazzo della Torre - Veronese IGT;;;4.0;;AG-PATO-ROVE-CF-01;Vivino;Dark fruit, cocoa, cherry, raisin. Smooth, very nice.
2019-12-25;;Palazzo della Torre - Veronese IGT;;;4.0;;AG-PATO-ROVE-CF-01;Vivino;Nice drop very tasty   
2023-12-22;;Palazzo della Torre - Veronese IGT;;;4.1;;AG-PATO-ROVE-CF-01;Vivino;Forgot how much I like this - smoother than many  Amarone -
2021-08-27;;Palazzo della Torre - Veronese IGT;;;4.0;;AG-PATO-ROVE-CF-01;Vivino;Second bottle. Still excellent taste and value
2020-06-07;;Palazzo della Torre - Veronese IGT;;;4.0;;AG-PATO-ROVE-CF-01;Vivino;Blackberry, oak, earthy and some light red fruit.  Soft tannins, medium bodied. 3.8/5
2025-08-19;;Palazzo della Torre - Veronese IGT;;;4.2;;AG-PATO-ROVE-CF-01;Vivino;Very interesting wine. Old world flavors but rich. Challenging. Apparently a ripasso.
2019-12-13;;Palazzo della Torre - Veronese IGT;;;4.0;;AG-PATO-ROVE-CF-01;Vivino;“Fruity but dry” says Chloe. 2 timers w Chlo and Deenz. Melanie says it’s great with steak. 
2022-06-08;;Palazzo della Torre - Veronese IGT;;;4.1;;AG-PATO-ROVE-CF-01;Vivino;Lovely, cherry, plum, oak, leather, salt. Truly excellent value for money!  90 points. 
2023-07-27;;Palazzo della Torre - Veronese IGT;;;4.0;;AG-PATO-ROVE-CF-01;Vivino;Vegetal and floral notes.
2025-02-13;;Palazzo della Torre - Veronese IGT;;;4.2;;AG-PATO-ROVE-CF-01;Vivino;Lovely body and depth of flavor.
2022-03-11;;Palazzo della Torre - Veronese IGT;;;4.0;;AG-PATO-ROVE-CF-01;Vivino;Tart cherries - so good with pizza 
2025-02-09;;Palazzo della Torre - Veronese IGT;;;4.0;;AG-PATO-ROVE-CF-01;Vivino;2019 - smooth. Nice finish
2023-05-06;;Palazzo della Torre - Veronese IGT;;;4.0;;AG-PATO-ROVE-CF-01;Vivino;Bouquet of forest floor  leather earthy chocolate smoke
2020-07-26;;Palazzo della Torre - Veronese IGT;;;4.0;;AG-PATO-ROVE-CF-01;Vivino;The lady at the vineyard called this their baby Amarone. A full bodied, blueberry, pepper hearty red that I continue to buy when it’s in stock. 
2022-03-04;;Palazzo della Torre - Veronese IGT;;;4.4;;AG-PATO-ROVE-CF-01;Vivino;Another amazing red wine where you can actually taste the red garden grape with every sip
2019-10-28;;Palazzo della Torre - Veronese IGT;;;4.0;;AG-PATO-ROVE-CF-01;Vivino;Juicy, mild, red blend. Soft on the tongue with Hints of blackberry and oak. Great balanced wine. 
2018-09-25;;Palazzo della Torre - Veronese IGT;;;4.0;;AG-PATO-ROVE-CF-01;Vivino;Red Cherry, Violet, Plum, Medium Tannin
2021-11-07;;Palazzo della Torre - Veronese IGT;;;4.0;;AG-PATO-ROVE-CF-01;Vivino;Nice cherry and apple. Balanced oak and notes of raisin.
2020-08-25;;Palazzo della Torre - Veronese IGT;;;4.0;;AG-PATO-ROVE-CF-01;Vivino;An enjoyable wine on its own and blended!
2019-09-09;;Palazzo della Torre - Veronese IGT;;;4.0;;AG-PATO-ROVE-CF-01;Vivino;Really strong black fruit taste and scents. Well balanced tannins, full bodied, delicious 
2019-07-24;;Palazzo della Torre - Veronese IGT;;;4.0;;AG-PATO-ROVE-CF-01;Vivino; earthy with tons of  oak and raisin flavors!  plum aromas!
2015-12-26;;Palazzo della Torre - Veronese IGT;;;4.0;;AG-PATO-ROVE-CF-01;Vivino;Medium to full bodied, big on minerals, earthy, great with tomato dishes. Dynamite.
2021-11-28;;Palazzo della Torre - Veronese IGT;;;4.0;;AG-PATO-ROVE-CF-01;Vivino;cherry raisin chocolate blackberry earthy  :)
2024-06-07;;Palazzo della Torre - Veronese IGT;;;4.1;;AG-PATO-ROVE-CF-01;Vivino;Nice, earthy, smoke, berries
2021-03-26;;Palazzo della Torre - Veronese IGT;;;4.0;;AG-PATO-ROVE-CF-01;Vivino;Raisin, plum, blackberry. Low acid and not very tannic. Some oak. Reliable QPR. 
